epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,11770.2,1.20866,0.95923,1.21594,0.81557,0.74871,0.81562,0.56324,1.13323,0.88252,1.19384,0.006139,0.006139,0.006139
119,11869.2,1.20899,0.95049,1.21069,0.8216,0.74584,0.81632,0.56386,1.13273,0.88173,1.19344,0.006106,0.006106,0.006106
120,11968.4,1.21473,0.94907,1.21131,0.82139,0.74509,0.8164,0.56466,1.13273,0.88027,1.19321,0.006073,0.006073,0.006073
121,12067.6,1.21275,0.95175,1.21047,0.81986,0.74811,0.81672,0.56439,1.13198,0.87916,1.19288,0.00604,0.00604,0.00604
122,12166.7,1.20754,0.94936,1.21185,0.81662,0.75027,0.81714,0.56542,1.13187,0.87851,1.19243,0.006007,0.006007,0.006007
123,12265.5,1.20838,0.9475,1.2099,0.81517,0.74977,0.8169,0.5657,1.13119,0.87821,1.19197,0.005974,0.005974,0.005974
124,12364.5,1.19618,0.93538,1.20429,0.81644,0.74944,0.81731,0.56625,1.13063,0.87681,1.19167,0.005941,0.005941,0.005941
125,12463.5,1.20123,0.93639,1.20808,0.81636,0.75043,0.81801,0.5668,1.13035,0.87594,1.19165,0.005908,0.005908,0.005908
126,12562.5,1.20086,0.94007,1.20085,0.81657,0.75183,0.81849,0.56714,1.12994,0.87478,1.19137,0.005875,0.005875,0.005875
127,12661.9,1.19704,0.93434,1.20544,0.81904,0.74956,0.81857,0.56739,1.12955,0.87396,1.19119,0.005842,0.005842,0.005842
128,12761,1.19448,0.93533,1.20166,0.83358,0.74123,0.81866,0.56743,1.12906,0.87329,1.1908,0.005809,0.005809,0.005809
129,12860.4,1.19481,0.9259,1.20257,0.81729,0.75324,0.81898,0.56777,1.1284,0.87226,1.19017,0.005776,0.005776,0.005776
130,12959.7,1.19702,0.93195,1.19666,0.82222,0.75005,0.81877,0.56799,1.12774,0.87167,1.1896,0.005743,0.005743,0.005743
131,13058.8,1.18808,0.92395,1.19832,0.82473,0.74756,0.81916,0.56818,1.12752,0.87094,1.18948,0.00571,0.00571,0.00571
132,13158.1,1.18676,0.91659,1.19434,0.83505,0.74072,0.81917,0.56837,1.12694,0.87071,1.18901,0.005677,0.005677,0.005677
133,13257.3,1.1868,0.91928,1.19388,0.83891,0.73769,0.81943,0.56861,1.12661,0.87021,1.18865,0.005644,0.005644,0.005644
134,13356.2,1.18373,0.91525,1.19299,0.83709,0.73985,0.81965,0.56892,1.12603,0.86955,1.18824,0.005611,0.005611,0.005611
135,13455.7,1.18261,0.91489,1.19548,0.83866,0.74037,0.82021,0.5693,1.12589,0.86907,1.18807,0.005578,0.005578,0.005578
136,13554.9,1.18873,0.91644,1.1931,0.83947,0.74054,0.82025,0.56941,1.12572,0.86844,1.18801,0.005545,0.005545,0.005545
137,13654,1.18105,0.9085,1.19311,0.83866,0.7423,0.82061,0.5699,1.12556,0.86825,1.18805,0.005512,0.005512,0.005512
138,13753.9,1.1757,0.90971,1.19016,0.83956,0.74167,0.82081,0.56986,1.12523,0.86794,1.18758,0.005479,0.005479,0.005479
139,13853.2,1.1785,0.90521,1.19092,0.83976,0.74173,0.82087,0.5701,1.12482,0.86714,1.18723,0.005446,0.005446,0.005446
140,13952.3,1.17448,0.8977,1.18566,0.83855,0.74439,0.82074,0.56999,1.12475,0.86664,1.1871,0.005413,0.005413,0.005413
141,14050.8,1.17546,0.90029,1.18239,0.83933,0.7445,0.82095,0.57002,1.12446,0.86651,1.1867,0.00538,0.00538,0.00538
142,14150,1.17522,0.90437,1.18897,0.83755,0.74575,0.82122,0.57006,1.12405,0.86604,1.1863,0.005347,0.005347,0.005347
143,14248.7,1.17628,0.89714,1.18807,0.83868,0.745,0.82215,0.5703,1.12394,0.86562,1.18611,0.005314,0.005314,0.005314
144,14347.8,1.16432,0.89056,1.18269,0.83933,0.74608,0.82234,0.57051,1.12357,0.8651,1.18564,0.005281,0.005281,0.005281
145,14446.5,1.17719,0.89947,1.18787,0.83921,0.74629,0.82259,0.57083,1.12337,0.86468,1.18536,0.005248,0.005248,0.005248
146,14545.3,1.17314,0.89156,1.18314,0.83845,0.74705,0.82293,0.57111,1.12353,0.86432,1.18536,0.005215,0.005215,0.005215
147,14644.4,1.16859,0.89014,1.18164,0.83836,0.74706,0.82296,0.57112,1.12326,0.86365,1.18496,0.005182,0.005182,0.005182
148,14743.6,1.16597,0.88634,1.18298,0.8382,0.74701,0.82344,0.57147,1.12313,0.86329,1.18478,0.005149,0.005149,0.005149
149,14842.3,1.16263,0.88344,1.181,0.83737,0.74826,0.82333,0.57166,1.12284,0.86266,1.18444,0.005116,0.005116,0.005116
150,14941.6,1.16415,0.88811,1.18308,0.83781,0.74821,0.82354,0.57182,1.12257,0.86199,1.18404,0.005083,0.005083,0.005083
151,15041,1.15678,0.88115,1.17963,0.83915,0.748,0.82374,0.57208,1.12217,0.86129,1.18371,0.00505,0.00505,0.00505
152,15139.9,1.16043,0.88195,1.17674,0.84024,0.74659,0.82378,0.57235,1.12209,0.86098,1.18358,0.005017,0.005017,0.005017
153,15239.1,1.16288,0.88249,1.17639,0.83902,0.74748,0.82394,0.57237,1.12181,0.86055,1.18309,0.004984,0.004984,0.004984
154,15338.8,1.16075,0.87128,1.17423,0.83516,0.75193,0.82423,0.57278,1.12155,0.85993,1.18282,0.004951,0.004951,0.004951
155,15438.4,1.16463,0.87743,1.17686,0.83094,0.75549,0.82448,0.57282,1.1211,0.85905,1.18231,0.004918,0.004918,0.004918
156,15538.4,1.15333,0.8682,1.17571,0.83016,0.75575,0.82464,0.57312,1.12085,0.85863,1.18207,0.004885,0.004885,0.004885
157,15638.1,1.15586,0.87206,1.17326,0.82876,0.75607,0.82476,0.5732,1.12034,0.8578,1.18174,0.004852,0.004852,0.004852
158,15737.1,1.15336,0.87117,1.17227,0.83204,0.75431,0.82502,0.57312,1.1202,0.85724,1.18147,0.004819,0.004819,0.004819
159,15836.6,1.15756,0.86608,1.17687,0.82971,0.75525,0.825,0.57322,1.11999,0.85686,1.1813,0.004786,0.004786,0.004786
160,15935.7,1.14488,0.86529,1.16893,0.82949,0.75569,0.82499,0.57347,1.11959,0.85623,1.181,0.004753,0.004753,0.004753
161,16034.1,1.14722,0.86329,1.17023,0.82931,0.75633,0.82502,0.57366,1.11954,0.85557,1.181,0.00472,0.00472,0.00472
162,16133.3,1.15206,0.85729,1.16989,0.82853,0.75732,0.82531,0.57391,1.11913,0.85522,1.18059,0.004687,0.004687,0.004687
163,16232.8,1.14305,0.85633,1.16577,0.82852,0.75847,0.82557,0.57382,1.11889,0.85478,1.18028,0.004654,0.004654,0.004654
164,16331.6,1.14212,0.85085,1.16239,0.82937,0.75742,0.82577,0.574,1.11856,0.85423,1.17978,0.004621,0.004621,0.004621
165,16430.3,1.15089,0.85879,1.16777,0.82964,0.75707,0.8259,0.57438,1.1184,0.85371,1.17961,0.004588,0.004588,0.004588
166,16528.6,1.14334,0.84753,1.16478,0.83078,0.75665,0.82602,0.57428,1.1182,0.85339,1.17935,0.004555,0.004555,0.004555
167,16628,1.1387,0.85178,1.16134,0.83182,0.75583,0.82599,0.5744,1.118,0.85269,1.17904,0.004522,0.004522,0.004522
168,16727,1.1438,0.8485,1.16283,0.83217,0.75653,0.82626,0.57484,1.11776,0.852,1.17881,0.004489,0.004489,0.004489
169,16825.8,1.13782,0.85004,1.16282,0.83096,0.75755,0.82633,0.57457,1.11756,0.85155,1.17847,0.004456,0.004456,0.004456
170,16925.4,1.13579,0.84431,1.15777,0.83144,0.75729,0.82609,0.57517,1.11721,0.85087,1.17823,0.004423,0.004423,0.004423
171,17025.3,1.13265,0.84236,1.16049,0.83221,0.75789,0.82635,0.57511,1.11724,0.85046,1.17821,0.00439,0.00439,0.00439
172,17125.1,1.13754,0.84494,1.16155,0.83082,0.75756,0.82615,0.57526,1.11678,0.85002,1.1777,0.004357,0.004357,0.004357
173,17225.1,1.14116,0.84779,1.16176,0.83004,0.75865,0.82597,0.57528,1.1165,0.84944,1.17733,0.004324,0.004324,0.004324
174,17324.5,1.13607,0.8414,1.16068,0.83028,0.75874,0.82609,0.57538,1.11619,0.84917,1.17706,0.004291,0.004291,0.004291
175,17423.7,1.12722,0.8337,1.15466,0.83201,0.75805,0.82655,0.57558,1.11611,0.84876,1.17692,0.004258,0.004258,0.004258
176,17523.3,1.13499,0.83901,1.15912,0.82997,0.75928,0.82637,0.5755,1.11574,0.84863,1.17658,0.004225,0.004225,0.004225
177,17622.8,1.12519,0.83282,1.15655,0.82952,0.75992,0.82652,0.5754,1.11567,0.84818,1.17644,0.004192,0.004192,0.004192
178,17721.8,1.1238,0.82958,1.15852,0.82813,0.76086,0.82666,0.57558,1.11555,0.84789,1.17622,0.004159,0.004159,0.004159
179,17821,1.12724,0.82693,1.15579,0.82929,0.7603,0.82665,0.57577,1.11531,0.84771,1.17587,0.004126,0.004126,0.004126
180,17920.3,1.12379,0.82968,1.1547,0.83001,0.75999,0.82671,0.57565,1.11522,0.84715,1.17571,0.004093,0.004093,0.004093
181,18019.5,1.11902,0.82364,1.15129,0.83065,0.75994,0.82679,0.57612,1.11501,0.84687,1.17546,0.00406,0.00406,0.00406
182,18118.6,1.12133,0.82847,1.15408,0.83031,0.76048,0.82694,0.57638,1.1149,0.84671,1.17532,0.004027,0.004027,0.004027
183,18217.6,1.1176,0.82354,1.15173,0.82953,0.76082,0.82699,0.57669,1.11458,0.84642,1.17507,0.003994,0.003994,0.003994
184,18316.2,1.11949,0.82256,1.1475,0.8314,0.76053,0.82708,0.57689,1.11432,0.84626,1.17491,0.003961,0.003961,0.003961
185,18415.4,1.12007,0.82248,1.14934,0.8301,0.76109,0.82716,0.57701,1.11403,0.84596,1.17457,0.003928,0.003928,0.003928
186,18514.6,1.11286,0.81457,1.14801,0.82824,0.7619,0.82743,0.57695,1.11374,0.84568,1.17432,0.003895,0.003895,0.003895
