epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,13517.4,1.17565,0.90729,1.19411,0.83529,0.7612,0.82589,0.57995,1.07383,0.79619,1.15427,0.006304,0.006304,0.006304
114,13634.9,1.18322,0.90483,1.19183,0.83266,0.76307,0.82603,0.58006,1.07351,0.79561,1.1539,0.006271,0.006271,0.006271
115,13751.8,1.17204,0.90592,1.18775,0.83378,0.76281,0.82608,0.58054,1.0733,0.795,1.15338,0.006238,0.006238,0.006238
116,13868.8,1.17313,0.89736,1.18663,0.83541,0.76245,0.82626,0.58049,1.0723,0.79411,1.15247,0.006205,0.006205,0.006205
117,13986.1,1.17252,0.89254,1.18756,0.83855,0.76058,0.82661,0.58088,1.07164,0.79349,1.15189,0.006172,0.006172,0.006172
118,14102.4,1.17234,0.89978,1.1859,0.83876,0.76057,0.82688,0.58133,1.07155,0.79267,1.15174,0.006139,0.006139,0.006139
119,14219.2,1.16787,0.89207,1.18573,0.84013,0.75966,0.82715,0.58165,1.07112,0.79165,1.15128,0.006106,0.006106,0.006106
120,14336.8,1.17322,0.89006,1.18581,0.8383,0.76128,0.82743,0.58191,1.07055,0.79115,1.15068,0.006073,0.006073,0.006073
121,14453.6,1.17098,0.89404,1.18736,0.8388,0.76073,0.82754,0.58206,1.07023,0.79022,1.15032,0.00604,0.00604,0.00604
122,14570.5,1.16437,0.88903,1.18443,0.84325,0.75867,0.82779,0.5825,1.06959,0.78958,1.1497,0.006007,0.006007,0.006007
123,14687.4,1.17064,0.88838,1.18247,0.84011,0.76088,0.82778,0.583,1.06892,0.78904,1.14912,0.005974,0.005974,0.005974
124,14803.8,1.16843,0.88885,1.18091,0.83995,0.76196,0.82799,0.58294,1.06865,0.78854,1.14864,0.005941,0.005941,0.005941
125,14920.7,1.16606,0.89013,1.18302,0.84103,0.76177,0.82811,0.58321,1.0681,0.78822,1.14809,0.005908,0.005908,0.005908
126,15037.5,1.15875,0.87847,1.17931,0.83843,0.76388,0.82811,0.58356,1.06784,0.78781,1.14772,0.005875,0.005875,0.005875
127,15155.1,1.15967,0.87883,1.17851,0.84173,0.76192,0.82834,0.58356,1.06773,0.78728,1.14741,0.005842,0.005842,0.005842
128,15272.3,1.15931,0.88194,1.17745,0.84029,0.76373,0.82859,0.58386,1.06733,0.7869,1.14703,0.005809,0.005809,0.005809
129,15393,1.16023,0.88368,1.17634,0.8426,0.76142,0.82854,0.58389,1.06734,0.78658,1.14675,0.005776,0.005776,0.005776
130,15509.8,1.16043,0.88226,1.17826,0.84218,0.76106,0.82864,0.5843,1.06704,0.78599,1.14625,0.005743,0.005743,0.005743
131,15626.5,1.16005,0.87257,1.17322,0.84244,0.76111,0.82877,0.58448,1.06698,0.78536,1.14598,0.00571,0.00571,0.00571
132,15743.2,1.1544,0.87163,1.17044,0.84217,0.76236,0.82913,0.58462,1.06693,0.78481,1.14564,0.005677,0.005677,0.005677
133,15859.7,1.1629,0.87559,1.17075,0.84206,0.76185,0.8293,0.58491,1.06653,0.78406,1.14507,0.005644,0.005644,0.005644
134,15976.5,1.1524,0.86667,1.16601,0.84147,0.76225,0.82931,0.58478,1.06623,0.78368,1.14464,0.005611,0.005611,0.005611
135,16093.4,1.15413,0.86834,1.16996,0.84014,0.76292,0.82938,0.58513,1.06578,0.7833,1.14442,0.005578,0.005578,0.005578
136,16210.6,1.14795,0.86303,1.16576,0.83941,0.76367,0.82953,0.58559,1.06538,0.78256,1.14399,0.005545,0.005545,0.005545
137,16328,1.1549,0.86899,1.17143,0.8409,0.76339,0.82965,0.58577,1.06524,0.78212,1.14367,0.005512,0.005512,0.005512
138,16444.7,1.15362,0.86171,1.16614,0.84089,0.76364,0.82963,0.58597,1.06487,0.78167,1.14314,0.005479,0.005479,0.005479
139,16561.6,1.14352,0.85633,1.16349,0.84385,0.76116,0.83016,0.58613,1.06442,0.78131,1.1426,0.005446,0.005446,0.005446
140,16679.2,1.14785,0.85932,1.16528,0.84127,0.7635,0.83018,0.5864,1.06393,0.78061,1.14198,0.005413,0.005413,0.005413
141,16796,1.14393,0.85394,1.16194,0.84227,0.76337,0.83036,0.58636,1.06379,0.78043,1.14162,0.00538,0.00538,0.00538
142,16913.1,1.14473,0.85462,1.16237,0.84198,0.76481,0.83042,0.58652,1.06353,0.78005,1.14113,0.005347,0.005347,0.005347
143,17030.9,1.14407,0.85435,1.1612,0.83966,0.76515,0.8302,0.58666,1.06312,0.77966,1.14053,0.005314,0.005314,0.005314
144,17148.1,1.14779,0.84958,1.15972,0.84156,0.76409,0.83033,0.58672,1.06275,0.77909,1.13997,0.005281,0.005281,0.005281
145,17264.9,1.1409,0.85334,1.16038,0.84009,0.76456,0.83048,0.58661,1.06258,0.77847,1.13957,0.005248,0.005248,0.005248
146,17381.9,1.14602,0.85131,1.15862,0.8404,0.7647,0.83065,0.587,1.06221,0.77812,1.13917,0.005215,0.005215,0.005215
147,17498.9,1.13509,0.8462,1.15609,0.84015,0.76482,0.83072,0.58724,1.06194,0.77765,1.13872,0.005182,0.005182,0.005182
148,17615.9,1.14304,0.84817,1.15999,0.84061,0.76546,0.83092,0.58732,1.06192,0.77703,1.13873,0.005149,0.005149,0.005149
149,17733.1,1.13683,0.84426,1.15429,0.84301,0.76379,0.83117,0.58746,1.06161,0.77662,1.13832,0.005116,0.005116,0.005116
150,17850,1.13547,0.8441,1.15404,0.84291,0.76439,0.83118,0.58803,1.06163,0.77619,1.13815,0.005083,0.005083,0.005083
151,17967.1,1.1388,0.8485,1.15363,0.83515,0.76755,0.83117,0.58827,1.06139,0.77594,1.13788,0.00505,0.00505,0.00505
152,18083.6,1.1319,0.83783,1.15103,0.83434,0.76845,0.83126,0.58853,1.06083,0.77534,1.13738,0.005017,0.005017,0.005017
153,18200.9,1.13355,0.83748,1.15566,0.83241,0.76959,0.83143,0.58895,1.06022,0.7752,1.13682,0.004984,0.004984,0.004984
154,18317.4,1.13023,0.83489,1.14942,0.83403,0.76982,0.83164,0.58887,1.05999,0.77404,1.1365,0.004951,0.004951,0.004951
155,18434.2,1.1329,0.83639,1.15407,0.83543,0.76986,0.83184,0.58915,1.05946,0.77379,1.13563,0.004918,0.004918,0.004918
156,18551.1,1.12878,0.82969,1.15076,0.83632,0.76943,0.83214,0.58901,1.05906,0.77379,1.13519,0.004885,0.004885,0.004885
157,18667.8,1.13316,0.83515,1.14795,0.83751,0.76922,0.83196,0.58963,1.05881,0.77309,1.13481,0.004852,0.004852,0.004852
158,18785.6,1.12693,0.83317,1.151,0.84044,0.76696,0.83208,0.58951,1.05856,0.77268,1.13436,0.004819,0.004819,0.004819
159,18903.9,1.12985,0.83271,1.14976,0.8371,0.76998,0.83224,0.58992,1.05822,0.77259,1.13395,0.004786,0.004786,0.004786
160,19021.2,1.12468,0.82419,1.14597,0.84041,0.76732,0.83238,0.59009,1.05801,0.77231,1.13374,0.004753,0.004753,0.004753
161,19137.6,1.11985,0.82437,1.14429,0.84103,0.76691,0.83265,0.59042,1.05825,0.77199,1.13359,0.00472,0.00472,0.00472
162,19254,1.11889,0.82259,1.14466,0.84206,0.76671,0.83267,0.59057,1.05808,0.77163,1.13321,0.004687,0.004687,0.004687
163,19370.6,1.12324,0.81901,1.14341,0.83994,0.76857,0.83287,0.59081,1.0577,0.77155,1.13267,0.004654,0.004654,0.004654
164,19487.1,1.121,0.82036,1.14273,0.83979,0.76885,0.83331,0.59107,1.05745,0.77085,1.13238,0.004621,0.004621,0.004621
165,19603.8,1.12355,0.82119,1.14273,0.84121,0.76754,0.83342,0.5913,1.05718,0.77064,1.1319,0.004588,0.004588,0.004588
